"","nearestBuilding","distToNearestBuilding"
"5355","Davison Life Sciences Complex",0
"5356","Forest Resources 4",0
"5357","Forest Resources 2",0
"5358","Hardman Hall",0
"5359","Davison Life Sciences Complex",0
"5360","Tucker Hall",0
"5361","Forest Resources 4",0
"5362","Forest Resources 3",0
"5363","Environmental Health Sciences",0
"5364",NA,0
"5365","Tucker Hall",0
"5366","Davison Life Sciences Complex",0
"5367","Davison Life Sciences Complex",0
"5368","Environmental Health Sciences",0
"5369",NA,0
"5370","Davison Life Sciences Complex",0
"5371","Davison Life Sciences Complex",0
"5372","Computing Services",0
"5373","Life Sciences Fermentation Lab",0
"5374","Forest Resources 1",0
"5375","Central Heating Plant 2",0
"5376","Environmental Health Sciences",0
"5377","Central Heating Plant 1",0
"5378","Hoke Smith Annex",0
"5379","Hoke Smith Cooperative Extension Building",0
"5380","Hoke Smith Annex",0
"5381","Hoke Smith Annex",0
"5382","Hoke Smith Annex",0
"5383","Hoke Smith Annex",0
"5384","Hoke Smith Cooperative Extension Building",0
"5385","Hoke Smith Annex",0
"5386","Hoke Smith Annex",0
"5387","Hoke Smith Cooperative Extension Building",0
"5388","Hoke Smith Annex",0
"5389","Hoke Smith Annex",0
"5390","Hoke Smith Annex",0
"5391","Hoke Smith Annex",0
"5392","Hoke Smith Cooperative Extension Building",0
"5393","Hoke Smith Cooperative Extension Building",0
"5394","Hoke Smith Annex",0
"5395","Hoke Smith Cooperative Extension Building",0
"5396","Hoke Smith Cooperative Extension Building",0
"5397","Hoke Smith Annex",0
"5398","Hoke Smith Annex",0
"5399","Hoke Smith Cooperative Extension Building",0
"5400","Hoke Smith Annex",0
"5401","Hoke Smith Annex",0
"5402","Child Development Laboratory",0
"5403","Marine Science / Dance",0
"5404","Pharmacy South",0
"5405",NA,0
"5406","Financial Planning Research Center",0
"5407","Pharmacy South",0
"5408",NA,0
"5409","Marine Science / Dance",0
"5410","Pharmacy South",0
"5411","Family Science Center 2",0
"5412","Pharmacy South",0
"5413","Marine Science / Dance",0
"5414","Marine Science / Dance",0
"5415","Snelling Dining Commons",0
"5416","Pharmacy South",0
"5417","Housing and Consumer Research Center",0
"5418","Marine Science / Dance",0
"5419","Snelling Dining Commons",0
"5420","Family Science Center 1",0
"5421","Pharmacy South",0
"5422","Marine Science / Dance",0
"5423",NA,0
"5424","Snelling Dining Commons",0
"5425","Family Science Center 1",0
"5426",NA,0
"5427",NA,0
"5428","Snelling Dining Commons",0
"5429","Pharmacy South",0
"5430",NA,0
"5431","Marine Science / Dance",0
"5432","Pharmacy South",0
"5433","Child Development Laboratory",0
"5434",NA,0
"5435",NA,0
"5436","Snelling Dining Commons",0
"5437",NA,0
"5438","Wilson Pharmacy Building",0
"5439","Child Development Laboratory",0
"5440",NA,0
"5441","Child Development Laboratory",0
"5442","Child Development Laboratory",0
"5443","Pharmacy South",0
"5444","Child Development Laboratory",0
"5445","Financial Planning Research Center",0
"5446","Pharmacy South",0
"5447","Child Development Laboratory",0
"5448","Pharmacy South",0
"5449","Marine Science / Dance",0
"5450",NA,0
"5451","Pharmacy South",0
"5452","Marine Science / Dance",0
"5453","Marine Science / Dance",0
"5454","Snelling Dining Commons",0
"5455","Pharmacy South",0
"5456","Marine Science / Dance",0
"5457","Marine Science / Dance",0
"5458","Snelling Dining Commons",0
"5459","Pharmacy South",0
"5460","Marine Science / Dance",0
"5461","Marine Science / Dance",0
"5462","Snelling Dining Commons",0
"5463","Family Science Center 1",0
"5464","Housing and Consumer Research Center",0
"5465",NA,0
"5466","Marine Science / Dance",0
"5467","Snelling Dining Commons",0
"5468","Pharmacy South",0
"5469","Marine Science / Dance",0
"5470","Snelling Dining Commons",0
"5471",NA,0
"5472","Pharmacy South",0
"5473","Child Development Laboratory",0
"5474","Marine Science / Dance",0
"5475",NA,0
"5476","Snelling Dining Commons",0
"5477","Financial Planning Research Center",0
"5478",NA,0
"5479","Child Development Laboratory",0
"5480",NA,0
"5481","Child Development Laboratory",0
"5482","Wilson Pharmacy Building",0
"5483","Child Development Laboratory",0
"5484","Marine Science / Dance",0
"5485","Pharmacy South",0
"5486","Financial Planning Research Center",0
"5487","Child Development Laboratory",0
"5488","Financial Planning Research Center",0
"5489","Pharmacy South",0
"5490","Marine Science / Dance",0
"5491","Marine Science / Dance",0
"5492","Snelling Dining Commons",0
"5493","Marine Science / Dance",0
"5494","Marine Science / Dance",0
"5495","Pharmacy South",0
"5496","Marine Science / Dance",0
"5497","Snelling Dining Commons",0
"5498","Family Science Center 1",0
"5499","Housing and Consumer Research Center",0
"5500",NA,0
"5501","Snelling Dining Commons",0
"5502","Marine Science / Dance",0
"5503","Family Science Center 2",0
"5504","Pharmacy South",0
"5505","Child Development Laboratory",0
"5506",NA,0
"5507","Snelling Dining Commons",0
"5508","Child Development Laboratory",0
"5509",NA,0
"5510","Financial Planning Research Center",0
"5511",NA,0
"5512","Child Development Laboratory",0
"5513","Child Development Laboratory",0
"5514","Financial Planning Research Center",0
"5515","Pharmacy South",0
"5516",NA,0
"5517","Pharmacy South",0
"5518","Child Development Laboratory",0
"5519","Marine Science / Dance",0
"5520","Pharmacy South",0
"5521",NA,0
"5522","Marine Science / Dance",0
"5523","Marine Science / Dance",0
"5524","Snelling Dining Commons",0
"5525",NA,0
"5526","Pharmacy South",0
"5527","Marine Science / Dance",0
"5528","Snelling Dining Commons",0
"5529","Pharmacy South",0
"5530","Marine Science / Dance",0
"5531","Snelling Dining Commons",0
"5532","Marine Science / Dance",0
"5533",NA,0
"5534","Marine Science / Dance",0
"5535","Snelling Dining Commons",0
"5536","Snelling Dining Commons",0
"5537","Marine Science / Dance",0
"5538","Family Science Center 2",0
"5539",NA,0
"5540","Pharmacy South",0
"5541","Child Development Laboratory",0
"5542","Snelling Dining Commons",0
"5543",NA,0
"5544","Family Science Center 2",0
"5545","Snelling Dining Commons",0
"5546",NA,0
"5547","Financial Planning Research Center",0
"5548","Pharmacy South",0
"5549","Family Science Center 1",0
"5550",NA,0
"5551","Child Development Laboratory",0
"5552","Child Development Laboratory",0
"5553","Marine Science / Dance",0
"5554","Pharmacy South",0
"5555",NA,0
"5556","Financial Planning Research Center",0
"5557","Pharmacy South",0
"5558","Child Development Laboratory",0
"5559","Marine Science / Dance",0
"5560","Pharmacy South",0
"5561","Pharmacy South",0
"5562",NA,0
"5563","Snelling Dining Commons",0
"5564","Family Science Center 2",0
"5565","Pharmacy South",0
"5566","Housing and Consumer Research Center",0
"5567","Marine Science / Dance",0
"5568","Marine Science / Dance",0
"5569","Snelling Dining Commons",0
"5570","Marine Science / Dance",0
"5571","Marine Science / Dance",0
"5572",NA,0
"5573","Marine Science / Dance",0
"5574","Pharmacy South",0
"5575",NA,0
"5576","Marine Science / Dance",0
"5577","Snelling Dining Commons",0
"5578","Family Science Center 1",0
"5579",NA,0
"5580","Marine Science / Dance",0
"5581","Snelling Dining Commons",0
"5582","Marine Science / Dance",0
"5583",NA,0
"5584","Pharmacy South",0
"5585","Snelling Dining Commons",0
"5586",NA,0
"5587",NA,0
"5588","Family Science Center 2",0
"5589","Pharmacy South",0
"5590",NA,0
"5591",NA,0
"5592","Financial Planning Research Center",0
"5593","Wilson Pharmacy Building",0
"5594","Pharmacy South",0
"5595",NA,0
"5596","Wilson Pharmacy Building",0
"5597",NA,0
"5598","Child Development Laboratory",0
"5599",NA,0
"5600",NA,0
"5601",NA,0
"5602","South Campus Parking Deck",0
"5603",NA,0
"5604",NA,0
"5605",NA,0
"5606","South Campus Parking Deck",0
"5607",NA,0
"5608","South Campus Parking Deck",0
"5609",NA,0
"5610",NA,0
"5611",NA,0
"5612","South Campus Parking Deck",0
"5613",NA,0
"5614",NA,0
"5615",NA,0
"5616","South Campus Parking Deck",0
"5617",NA,0
"5618","South Campus Parking Deck",0
"5619",NA,0
"5620",NA,0
"5621","South Campus Parking Deck",0
"5622",NA,0
"5623","South Campus Parking Deck",0
"5624",NA,0
"5625",NA,0
"5626","South Campus Parking Deck",0
"5627",NA,0
"5628",NA,0
"5629",NA,0
"5630","South Campus Parking Deck",0
"5631",NA,0
"5632","South Campus Parking Deck",0
"5633",NA,0
"5634","South Campus Parking Deck",0
"5635",NA,0
"5636",NA,0
"5637","South Campus Parking Deck",0
"5638","South Campus Parking Deck",0
"5639",NA,0
"5640",NA,0
"5641",NA,0
"5642","South Campus Parking Deck",0
"5643",NA,0
"5644",NA,0
"5645",NA,0
"5646","South Campus Parking Deck",0
"5647",NA,0
"5648",NA,0
"5649","South Campus Parking Deck",0
"5650","South Campus Parking Deck",0
"5651",NA,0
"5652","South Campus Parking Deck",0
"5653","South Campus Parking Deck",0
"5654",NA,0
"5655","South Campus Parking Deck",0
"5656",NA,0
"5657","South Campus Parking Deck",0
"5658","South Campus Parking Deck",0
"5659","South Campus Parking Deck",0
"5660",NA,0
"5661","South Campus Parking Deck",0
"5662","South Campus Parking Deck",0
"5663",NA,0
"5664",NA,0
"5665",NA,0
"5666",NA,0
"5667",NA,0
"5668",NA,0
"5669",NA,0
"5670","South Campus Parking Deck",0
"5671",NA,0
"5672",NA,0
"5673","South Campus Parking Deck",0
"5674",NA,0
"5675","South Campus Parking Deck",0
"5676","South Campus Parking Deck",0
"5677",NA,0
"5678","South Campus Parking Deck",0
"5679",NA,0
"5680",NA,0
"5681","South Campus Parking Deck",0
"5682","South Campus Parking Deck",0
"5683",NA,0
"5684","South Campus Parking Deck",0
"5685",NA,0
"5686","South Campus Parking Deck",0
"5687","South Campus Parking Deck",0
"5688",NA,0
"5689",NA,0
"5690","South Campus Parking Deck",0
"5691",NA,0
"5692","South Campus Parking Deck",0
"5693",NA,0
"5694","South Campus Parking Deck",0
"5695",NA,0
"5696",NA,0
"5697","South Campus Parking Deck",0
"5698","South Campus Parking Deck",0
"5699",NA,0
"5700",NA,0
"5701","South Campus Parking Deck",0
"5702","South Campus Parking Deck",0
"5703",NA,0
"5704",NA,0
"5705",NA,0
"5706",NA,0
"5707","Food Science Building",0
"5708","Barrow Hall",0
"5709","Food Science Building",0
"5710","Barrow Hall",0
"5711","Food Science Building",0
"5712","Food Processing Lab",0
"5713","Food Science Building",0
"5714","Food Science Building",0
"5715","Barrow Hall",0
"5716","Food Science Building",0
"5717","Ecology Annex",0
"5718","Food Science Building",0
"5719","Barrow Hall",0
"5720","Ecology Annex",0
"5721","Barrow Hall",0
"5722","Ecology Annex",0
"5723","Barrow Hall",0
"5724","Food Processing Lab",0
"5725","Food Science Building",0
"5726","Barrow Hall",0
"5727","Barrow Hall",0
"5728","Food Science Building",0
"5729","Food Science Building",0
"5730","Barrow Hall",0
"5731","Barrow Hall",0
"5732","Food Science Building",0
"5733","Food Processing Lab",0
"5734","Barrow Hall",0
"5735","Food Science Building",0
"5736","Ecology Annex",0
"5737","Food Processing Lab",0
"5738","Food Science Building",0
"5739","Barrow Hall",0
"5740","Food Processing Lab",0
"5741","Food Science Building",0
"5742","Ecology Annex",0
"5743","Barrow Hall",0
"5744","Food Science Building",0
"5745","Food Science Building",0
"5746","Barrow Hall",0
"5747","Food Science Building",0
"5748","Barrow Hall",0
"5749","Food Science Building",0
"5750","Food Science Building",0
"5751","Food Science Building",0
"5752","Barrow Hall",0
"5753","Food Science Building",0
"5754","Ecology Annex",0
"5755","Food Processing Lab",0
"5756","Food Science Building",0
"5757","Barrow Hall",0
"5758","Food Science Building",0
"5759","Ecology Annex",0
"5760","Food Processing Lab",0
"5761","Food Science Building",0
"5762","Barrow Hall",0
"5763","Food Processing Lab",0
"5764","Food Science Building",0
"5765","Barrow Hall",0
"5766","Barrow Hall",0
"5767","Food Science Building",0
"5768","Food Science Building",0
"5769","Barrow Hall",0
"5770","Food Science Building",0
"5771","Food Processing Lab",0
"5772","Food Science Building",0
"5773","Food Science Building",0
"5774","Barrow Hall",0
"5775","Food Science Building",0
"5776","Ecology Annex",0
"5777","Food Processing Lab",0
"5778","Food Science Building",0
"5779","Barrow Hall",0
"5780","Food Processing Lab",0
"5781","Food Science Building",0
"5782","Food Science Building",0
"5783","Barrow Hall",0
"5784","Barrow Hall",0
"5785","Food Science Building",0
"5786","Barrow Hall",0
"5787","Food Science Building",0
"5788","Food Science Building",0
"5789","Food Science Building",0
"5790","Ecology Annex",0
"5791","Food Processing Lab",0
"5792","Food Science Building",0
"5793","Barrow Hall",0
"5794","Ecology Annex",0
"5795","Food Processing Lab",0
"5796","Food Science Building",0
"5797","Barrow Hall",0
"5798","Food Processing Lab",0
"5799","Rutherford Hall",0
"5800","Myers Hall",0
"5801","Rutherford Hall",0
"5802","Mary Lyndon Hall",0
"5803","Myers Hall",0
"5804","Mary Lyndon Hall",0
"5805","Myers Hall",0
"5806","Myers Hall",0
"5807","Mary Lyndon Hall",0
"5808","Myers Hall",0
"5809","Myers Hall",0
"5810","Myers Hall",0
"5811","Mary Lyndon Hall",0
"5812","Mary Lyndon Hall",0
"5813","Rutherford Hall",0
"5814","Myers Hall",0
"5815","Myers Hall",0
"5816","Rutherford Hall",0
"5817","Mary Lyndon Hall",0
"5818","Myers Hall",0
"5819","Myers Hall",0
"5820","Mary Lyndon Hall",0
"5821","Myers Hall",0
"5822","Myers Hall",0
"5823","Mary Lyndon Hall",0
"5824","Myers Hall",0
"5825","Myers Hall",0
"5826","Myers Hall",0
"5827","Myers Hall",0
"5828","Myers Hall",0
"5829",NA,0
"5830","Myers Hall",0
"5831","Mary Lyndon Hall",0
"5832","Myers Hall",0
"5833","Myers Hall",0
"5834","Rutherford Hall",0
"5835","Myers Hall",0
"5836","Mary Lyndon Hall",0
"5837","Rutherford Hall",0
"5838","Myers Hall",0
"5839","Mary Lyndon Hall",0
"5840","Myers Hall",0
"5841","Myers Hall",0
"5842","Myers Hall",0
"5843","Myers Hall",0
"5844","Mary Lyndon Hall",0
"5845",NA,0
"5846","Myers Hall",0
"5847","Rutherford Hall",0
"5848","Myers Hall",0
"5849","Mary Lyndon Hall",0
"5850","Myers Hall",0
"5851","Myers Hall",0
"5852","Myers Hall",0
"5853","Mary Lyndon Hall",0
"5854","Myers Hall",0
"5855","Myers Hall",0
"5856","Mary Lyndon Hall",0
"5857","Myers Hall",0
"5858",NA,0
"5859","Mary Lyndon Hall",0
"5860","Myers Hall",0
"5861","Mary Lyndon Hall",0
"5862","Myers Hall",0
"5863","Myers Hall",0
"5864","Mary Lyndon Hall",0
"5865","Myers Hall",0
"5866","Mary Lyndon Hall",0
"5867","Myers Hall",0
"5868","Myers Hall",0
"5869","Myers Hall",0
"5870","Myers Hall",0
"5871","Myers Hall",0
"5872","Mary Lyndon Hall",0
"5873","Myers Hall",0
"5874",NA,0
"5875","Myers Hall",0
"5876","Mary Lyndon Hall",0
"5877","Myers Hall",0
"5878","Mary Lyndon Hall",0
"5879","Myers Hall",0
"5880","Shirley Mathis McBay Science Library",0
"5881",NA,0
"5882","Boyd Graduate Research Center",0
"5883","Shirley Mathis McBay Science Library",0
"5884","Boyd Graduate Research Center",0
"5885","Shirley Mathis McBay Science Library",0
"5886","Boyd Graduate Research Center",0
"5887","Shirley Mathis McBay Science Library",0
"5888","Shirley Mathis McBay Science Library",0
"5889","Shirley Mathis McBay Science Library",0
"5890",NA,0
"5891","Boyd Graduate Research Center",0
"5892","Shirley Mathis McBay Science Library",0
"5893","Shirley Mathis McBay Science Library",0
"5894","Boyd Graduate Research Center",0
"5895","Boyd Graduate Research Center",0
"5896","Shirley Mathis McBay Science Library",0
"5897","Shirley Mathis McBay Science Library",0
"5898","Shirley Mathis McBay Science Library",0
"5899","Boyd Graduate Research Center",0
"5900","Boyd Graduate Research Center",0
"5901","Shirley Mathis McBay Science Library",0
"5902","Boyd Graduate Research Center",0
"5903","Shirley Mathis McBay Science Library",0
"5904",NA,0
"5905","Boyd Graduate Research Center",0
"5906","Shirley Mathis McBay Science Library",0
"5907","Boyd Graduate Research Center",0
"5908",NA,0
"5909","Boyd Graduate Research Center",0
"5910","Shirley Mathis McBay Science Library",0
"5911","Boyd Graduate Research Center",0
"5912","Shirley Mathis McBay Science Library",0
"5913","Boyd Graduate Research Center",0
"5914","Boyd Graduate Research Center",0
"5915","Shirley Mathis McBay Science Library",0
"5916","Shirley Mathis McBay Science Library",0
"5917","Boyd Graduate Research Center",0
"5918","Boyd Graduate Research Center",0
"5919","Shirley Mathis McBay Science Library",0
"5920","Boyd Graduate Research Center",0
"5921","Boyd Graduate Research Center",0
"5922","Shirley Mathis McBay Science Library",0
"5923","Boyd Graduate Research Center",0
"5924","Shirley Mathis McBay Science Library",0
"5925","Shirley Mathis McBay Science Library",0
"5926","Shirley Mathis McBay Science Library",0
"5927","Boyd Graduate Research Center",0
"5928","Biological Sciences Building",0
"5929","Lumpkin House",0
"5930","Poultry Science Building",0
"5931","Biological Sciences Building",0
"5932","Lumpkin House",0
"5933","Poultry Science Building",0
"5934","Poultry Science Building",0
"5935","Poultry Science Building",0
"5936","Lumpkin House",0
"5937","Biological Sciences Building",0
"5938","Poultry Science Building",0
"5939","Biological Sciences Building",0
"5940","Biological Sciences Building",0
"5941","Biological Sciences Building",0
"5942","Poultry Science Building",0
"5943","Poultry Science Building",0
"5944","Poultry Science Building",0
"5945","Biological Sciences Building",0
"5946","Lumpkin House",0
